Car_Id,Company,Model,Variant,FuelType,Colour,Kilometer driven,BodyStyle,TransmissionType,Registered_city,Registered_state,ManufactureDate,ModelYear,Manufacturing price,Reason,Age
585031,HYUNDAI,ELITE I20,SPORTZ 1.2,PETROL,Red,45607,HATCHBACK,Automatic,ahmedabad,gujarat,01-06-2016,2016,200000,High traffic urban area,59
585039,FORD,ECOSPORT(2017-2019),TREND 1.5L TDCI,DIESEL,Brown,63212,SUV,Automatic,new delhi,delhi,01-10-2018,2018,493399,High traffic urban area,65
585063,HONDA,ACCORD,2.4 AT,PETROL,Urban Titanium,82000,SEDAN,Automatic,bengaluru,karnataka,01-02-2011,2011,387199,High traffic urban area,59
585066,NISSAN,KICKS,XV 1.5,PETROL,White,40924,SUV,Automatic,new delhi,delhi,01-01-2019,2019,490999,High traffic urban area,31
585067,MARUTI SUZUKI,DZIRE,VXI CNG,CNG,Metallic Grey,25590,SEDAN,Automatic,ahmedabad east,gujarat,01-03-2022,2022,390000,Pandemic,49
585068,HYUNDAI,SANTRO,1.1 LS,PETROL,Silver,86140,HATCHBACK,Automatic,bangalore k r puram,karnataka,01-11-2003,2003,234399,High traffic urban area,53
585094,HONDA,CITY,1.5 VX CVT,PETROL,White,31341,SEDAN,Automatic,bavla,gujarat,01-03-2019,2019,664599,High traffic urban area,48
585105,TOYOTA,COROLLA ALTIS,1.8 VL,PETROL,White,40565,SEDAN,Manual,bengaluru,karnataka,01-12-2018,2018,313799,High traffic urban area,23
585132,MAHINDRA,XUV700,AX7 AT LUXURY PACK,PETROL,White,23782,SUV,Manual,delhi,delhi,01-12-2021,2021,358399,High traffic urban area,68
585140,VOLKSWAGEN,VIRTUS,TOPLINE 1.0 TSI MT,PETROL,White,10675,SEDAN,Manual,panvel,maharashtra,01-09-2022,2022,383599,High traffic urban area,35
585151,MARUTI SUZUKI,S PRESSO,VXI(O)AMT,PETROL,Silver Grey,3299,HATCHBACK,Manual,pune,maharashtra,01-07-2022,2022,174099,High traffic urban area,34
585157,HONDA,WR V,VX MT PETROL,PETROL,Modern Grey,13061,SUV,Manual,mumbai east,maharashtra,01-09-2019,2019,645099,High traffic urban area,62
585158,VOLKSWAGEN,POLO,GT TDI,DIESEL,White,57970,HATCHBACK,Manual,bengaluru,karnataka,01-01-2014,2014,517199,High traffic urban area,21
585162,HONDA,AMAZE,1.2 SMT I VTEC,PETROL,White,51754,SEDAN,Manual,mumbai,maharashtra,01-02-2019,2019,,High traffic urban area,70
585175,VOLKSWAGEN,VENTO,HIGHLINE 1.5 DIESEL AT,DIESEL,White,95642,SEDAN,Manual,navi mumbai,maharashtra,01-12-2016,2016,393499,High traffic urban area,55
585189,MARUTI SUZUKI,WAGON R,LXI,PETROL,Silver,85319,HATCHBACK,Manual,chennai,tamil nadu,01-12-2017,2017,380199,High traffic urban area,43
585240,HYUNDAI,EON,D LITE PLUS,PETROL,White,62467,HATCHBACK,Manual,bangalore south,karnataka,01-10-2012,2012,481199,High traffic urban area,19
585245,MAHINDRA,XUV500,W7,DIESEL,Silver,34833,SUV,Manual,new delhi,delhi,01-06-2019,2019,537599,High traffic urban area,47
585247,SKODA,KUSHAQ,AMBITION 1.0L TSI MT,PETROL,White,21006,SUV,Manual,mira road,maharashtra,01-11-2021,2021,2571559,Pandemic,26
585294,HYUNDAI,CRETA,1.6 VTVT SX PLUS,PETROL,Black,60914,COMPACTSUV,Manual,gandhinagar,gujarat,01-12-2015,2015,452399,High traffic urban area,46
585339,TOYOTA,INNOVA CRYSTA,2.4 ZX 7 STR,DIESEL,Silver,48144,MPV,Manual,hyderabad,telangana,01-01-2018,2018,263199,High traffic urban area,19
585354,HYUNDAI,CRETA,1.6 SX PLUS AT PETROL,PETROL,Silver,97335,SUV,Manual,mumbai,maharashtra,01-11-2017,2017,465699,High traffic urban area,49
585361,TOYOTA,INNOVA(2012-2013),2.5 V 7 STR,DIESEL,Silver,177666,MPV,Manual,delhi,delhi,01-02-2012,2012,200399,High traffic urban area,51
585399,MAHINDRA,VERITO(2011-2012),1.5 D2 BS-IV,DIESEL,Silver,41575,SEDAN,Manual,bengaluru,karnataka,01-01-2012,2012,252999,High traffic urban area,64
585450,MARUTI SUZUKI,ALTO K10,VXI,PETROL,Blue,46936,HATCHBACK,Manual,mumbai east,maharashtra,01-05-2017,2017,3250000,High traffic urban area,67
585453,KIA,SONET,HTK PLUS 1.5 AT,DIESEL,G. Red,61755,SUV,Manual,hyderabad,telangana,01-10-2020,2020,300399,High traffic urban area,37
585458,MAHINDRA,TUV 300,T8 AMT,DIESEL,G. Red,32763,SUV,Manual,navi mumbai,maharashtra,01-08-2016,2016,768199,High traffic urban area,40
585459,VOLKSWAGEN,POLO,HIGHLINE 1.5L D,DIESEL,Silver,88413,HATCHBACK,Manual,kheda,gujarat,01-05-2015,2015,731399,Pandemic,38
585473,TATA,NEXON,XZA PLUS DIESEL DUAL TONE,DIESEL,G. Red,41693,HATCHBACK,Manual,new delhi,delhi,01-05-2018,2018,199699,Pandemic,66
585492,TATA,TIGOR,REVOTRON XZ,PETROL,Silver,31685,SEDAN,Manual,pune,maharashtra,01-05-2017,2017,138299,High traffic urban area,47
585494,NISSAN,SUNNY,XL DIESEL,DIESEL,Purple,76787,SEDAN,Manual,bangalore k r puram,karnataka,01-12-2014,2014,620299,High traffic urban area,56
585530,MARUTI SUZUKI,DZIRE(2017-2020),ZXI,PETROL,Grey,47117,SEDAN,Manual,chennai,tamil nadu,01-11-2019,2019,556199,High traffic urban area,51
585531,MARUTI SUZUKI,S CROSS,1.3 DELTA,DIESEL,Chocolate Brown,100923,SUV,Manual,,,01-09-2016,2016,260000,High traffic urban area,25
585534,MAHINDRA,XUV 500,W10,DIESEL,Silver,55963,SUV,Manual,ahmedabad east,gujarat,01-08-2015,2015,740799,High traffic urban area,37
585549,MARUTI SUZUKI,WAGON R,LXI,PETROL,Silver,53250,HATCHBACK,Manual,mumbai,maharashtra,01-10-2010,2010,293899,Pandemic,41
585551,MARUTI SUZUKI,SWIFT,VXI AMT,PETROL,Red,12364,HATCHBACK,Manual,nashik,maharashtra,01-10-2018,2018,246999,High traffic urban area,64
585552,MARUTI SUZUKI,CELERIO,VXI AMT,PETROL,Pearl White,84169,HATCHBACK,Manual,delhi,delhi,01-09-2016,2016,346299,High traffic urban area,23
585554,HYUNDAI,ACCENT,EXECUTIVE,PETROL,Silver,73680,SEDAN,Manual,new delhi,delhi,01-01-2010,2010,372199,Pandemic,62
585557,MARUTI SUZUKI,ERTIGA,VDI,DIESEL,White,54452,MUV,Manual,badlapur,maharashtra,01-01-2015,2015,182099,High traffic urban area,39
585560,TOYOTA,FORTUNER,3.0 AT 4X2,DIESEL,White,110255,SUV,Automatic,ahmedabad east,gujarat,01-02-2013,2013,1125744,High traffic urban area,52
585564,MARUTI SUZUKI,A STAR,VXI,PETROL,Silver,86784,HATCHBACK,Automatic,pune,maharashtra,01-01-2014,2014,247099,High traffic urban area,50
585586,KIA,SELTOS,HTK PLUS 1.5,PETROL,White,17357,SUV,Automatic,bangalore central,karnataka,01-08-2021,2021,,High traffic urban area,28
585587,KIA,SELTOS,HTX PLUS 1.5 DIESEL,DIESEL,White,30380,SUV,Automatic,bangalore south,karnataka,01-09-2021,2021,,High traffic urban area,67
585591,KIA,CARENS,LUXURY PLUS 1.4 PETROL 6 STR,PETROL,Black,16277,MPV,Automatic,hyderabad,telangana,01-03-2022,2022,,Pandemic,41
585598,MARUTI SUZUKI,WAGON R,VXI 1.2 AMT BS-VI,PETROL,Grey,3937,HATCHBACK,Automatic,delhi,delhi,01-06-2021,2021,500000,High traffic urban area,19
585607,RENAULT,DUSTER,RXL DIESEL 110,DIESEL,Black,73414,SUV,Automatic,mumbai,maharashtra,01-01-2014,2014,259399,High traffic urban area,70
585608,HYUNDAI,ELITE I20,MAGNA PLUS 1.2,PETROL,Red,66684,HATCHBACK,Automatic,bengaluru,karnataka,01-05-2019,2019,404399,High traffic urban area,49
585613,HYUNDAI,ELITE I20,SPORTZ 1.2,PETROL,Silver,57317,HATCHBACK,Automatic,gurgaon,haryana,01-06-2016,2016,504299,High traffic urban area,59
585668,HYUNDAI,ALCAZAR(2021-2023),2.0 SIGNATURE O 6 STR AT,PETROL,White,22515,SUV,Automatic,new delhi,delhi,01-04-2022,2022,559599,High traffic urban area,52
585669,FORD,ECOSPORT,TREND 1.5 TI VCT,PETROL,White,63264,SUV,Automatic,pune,maharashtra,01-11-2013,2013,1011199,High traffic urban area,20
585673,MARUTI SUZUKI,SWIFT,VDI,DIESEL,Grey,120584,HATCHBACK,Automatic,pune,maharashtra,01-10-2009,2009,545999,High traffic urban area,31
585674,MARUTI SUZUKI,BALENO,ZETA AT 1.2,PETROL,Grey,53246,HATCHBACK,Automatic,bangalore central,karnataka,01-03-2017,2017,398299,High traffic urban area,33
585682,VOLKSWAGEN,AMEO,COMFORTLINE PETROL,PETROL,Brown,51550,SEDAN,Automatic,mumbai,maharashtra,01-05-2017,2017,409299,High traffic urban area,44
585697,TOYOTA,INNOVA CRYSTA,2.8 GX AT 8 STR,DIESEL,Metalic Grey,28031,MPV,Automatic,bengaluru,karnataka,01-01-2020,2020,269599,High traffic urban area,40
585699,FORD,ECOSPORT,TITANIUM 1.5 TI VCT,PETROL,Bottle Green,76700,SUV,Automatic,bengaluru,karnataka,01-05-2015,2015,782899,High traffic urban area,69
585714,MAHINDRA,XUV700,AX7 DIESEL AT LUXURY PACK,DIESEL,Silver,30641,SUV,Manual,gurgaon,haryana,01-12-2021,2021,828499,High traffic urban area,29
585786,RENAULT,DUSTER,RXE PETROL,PETROL,Orange,39692,SUV,Manual,delhi,delhi,01-12-2017,2017,302099,Pandemic,54
585862,VOLKSWAGEN,VENTO,HIGHLINE 1.6 PETROL,PETROL,Brown,58140,SEDAN,Manual,faridabad,haryana,01-10-2015,2015,1477426,High traffic urban area,65
585883,FORD,ECOSPORT,TREND 1.5 TI VCT,PETROL,Grey,46049,SUV,Manual,pune,maharashtra,01-09-2014,2014,156599,High traffic urban area,54
585888,MARUTI SUZUKI,SWIFT,LXI,PETROL,White,52634,HATCHBACK,Manual,bengaluru,karnataka,01-06-2020,2020,695599,High traffic urban area,60
585907,HYUNDAI,CRETA,1.6 CRDI AT SX PLUS,DIESEL,Grey,68212,COMPACTSUV,Manual,delhi,delhi,01-06-2015,2015,297299,High traffic urban area,43
585973,TOYOTA,INNOVA CRYSTA,2.4 VX 7 STR,DIESEL,Beige,29789,MPV,Manual,mumbai east,maharashtra,01-11-2018,2018,676899,High traffic urban area,44
585976,NISSAN,MICRA,XE PETROL,PETROL,Orange,61431,HATCHBACK,Manual,delhi,delhi,01-01-2011,2011,324199,Pandemic,69
585979,MAHINDRA,XUV300,W6 DIESEL,DIESEL,Red,17193,SUV,Manual,ahmedabad,gujarat,01-08-2021,2021,574999,High traffic urban area,46
585982,HONDA,JAZZ,1.2 VX I VTEC,PETROL,Cherry Red,49165,HATCHBACK,Manual,mumbai west,maharashtra,01-01-2017,2017,151999,Pandemic,41
585988,FORD,FIGO,TITANIUM 1.2,PETROL,Red,55950,HATCHBACK,Manual,pune,maharashtra,01-11-2015,2015,270099,High traffic urban area,32
586016,HONDA,JAZZ,1.2 V CVT I VTEC BSIV,PETROL,Steel Mist,42490,HATCHBACK,Manual,mumbai,maharashtra,01-06-2017,2017,888899,High traffic urban area,26
586022,HONDA,CITY(2017-2020),V PETROL,PETROL,A Silver,72242,SEDAN,Manual,mumbai west,maharashtra,01-01-2018,2018,607999,Pandemic,61
586023,MG,HECTOR PLUS(2021-2023),SHARP 1.5 DCT PETROL,PETROL,White,20661,SUV,Manual,delhi,delhi,01-07-2021,2021,179199,Pandemic,49
586024,MARUTI SUZUKI,ALTO 800,LXI,PETROL,Grey,48662,HATCHBACK,Manual,gurgaon,haryana,01-05-2014,2014,197099,High traffic urban area,53
586025,HONDA,CITY,1.5 E MT,PETROL,Brown,99400,SEDAN,Manual,delhi,delhi,01-01-2014,2014,231699,High traffic urban area,24
586063,HYUNDAI,SANTRO,SPORTZ AMT,PETROL,Stain Grey,28574,HATCHBACK,Automatic,new delhi,delhi,01-03-2019,2019,479999,High traffic urban area,37
586092,TOYOTA,FORTUNER (2012_2016),3.0 4X2 AT,DIESEL,White,62923,SUV,Automatic,chennai,tamil nadu,01-05-2014,2014,628299,High traffic urban area,43
586102,MERCEDES BENZ,E-CLASS(2015-2017),E 250 CDI EDITION E,DIESEL,Black,70123,SEDAN,Automatic,chennai,tamil nadu,01-03-2017,2017,510899,High traffic urban area,31
586114,DATSUN,GO,T,PETROL,Blue,23135,HATCHBACK,Automatic,gurgaon,haryana,01-10-2014,2014,195059,High traffic urban area,49
586117,MERCEDES BENZ,E-CLASS(2013-2015),E 250 CDI AVANTGARDE,DIESEL,Black,54123,SEDAN,Automatic,ahmedabad,gujarat,01-02-2015,2015,478299,High traffic urban area,69
586129,MARUTI SUZUKI,DZIRE(2017-2020),ZXI,PETROL,White,36719,SEDAN,Automatic,delhi,delhi,01-05-2018,2018,35000,Pandemic,65
586134,HYUNDAI,I20,SPORTZ 1.2 IVT,PETROL,Dark Blue,5588,HATCHBACK,Automatic,bengaluru,karnataka,01-03-2023,2023,485399,Pandemic,41
586144,ISUZU,V CROSS,D MAX,DIESEL,Brown,75212,SUV,Automatic,new delhi,delhi,01-09-2016,2016,,High traffic urban area,37
586175,KIA,SONET,GTX PLUS 1.5 AT,DIESEL,Red,53794,SUV,Automatic,mumbai east,maharashtra,01-10-2020,2020,,High traffic urban area,70
586177,HYUNDAI,SANTRO(2020-2023),SPORTZ BS-VI,PETROL,White,4532,HATCHBACK,Automatic,kanpur,uttar pradesh,01-09-2022,2022,,Pandemic,63
586179,MAHINDRA,THAR,LX 4-STR HARD TOP DIESEL MT,DIESEL,Grey,55735,SUV,Automatic,surat,gujarat,01-06-2021,2021,,High traffic urban area,55
586181,HONDA,BRIO,S MT,PETROL,A Blue,41000,HATCHBACK,Manual,chandigarh,haryana,01-03-2013,2013,270000,Pandemic,52
586182,TOYOTA,COROLLA ALTIS,1.8 G,PETROL,Gold,67280,SEDAN,Manual,noida,uttar pradesh,01-09-2015,2015,685399,High traffic urban area,22
586183,MG,ASTOR,VTI TECH CVT SAVVY,PETROL,Black,8412,SUV,Automatic,bengaluru,karnataka,01-02-2022,2022,,High traffic urban area,54
586184,HYUNDAI,I10,SPORTZ 1.1 IRDE2,PETROL,Grey,62557,HATCHBACK,Manual,mumbai,maharashtra,01-05-2015,2015,255199,Pandemic,28
586193,FORD,ECOSPORT,TITANIUM + 1.0L ECOBOOST BLACK EDITION,PETROL,Black,68778,SUV,Automatic,pune,maharashtra,01-10-2016,2016,157299,High traffic urban area,67
586199,MAHINDRA,KUV100,K8 6 SEATER DIESEL,DIESEL,White,45815,HATCHBACK,Automatic,rohtak,haryana,01-12-2016,2016,373799,High traffic urban area,59
586207,MARUTI SUZUKI,SWIFT,VXI,PETROL,Warm Grey,50159,HATCHBACK,Manual,bangalore k r puram,karnataka,01-03-2018,2018,237399,High traffic urban area,26
586216,HONDA,CITY,SV CVT PETROL,PETROL,White,48325,SEDAN,Automatic,bengaluru,karnataka,01-07-2014,2014,766599,High traffic urban area,24
586222,HYUNDAI,CRETA,SX 1.5 PETROL,PETROL,White,24057,SUV,Automatic,bengaluru,karnataka,01-09-2022,2022,400699,High traffic urban area,62
586262,MAHINDRA,XUV700,AX7 PET AT 7 SEATER,PETROL,Silver,29938,SUV,Automatic,hyderabad,telangana,01-02-2022,2022,981199,Pandemic,70
586264,MARUTI SUZUKI,CIAZ,ALPHA 1.5 MT,PETROL,Blue,25029,SEDAN,Automatic,new delhi,delhi,01-11-2019,2019,250000,Budget,45
586265,MAHINDRA,SCORPIO,S10,DIESEL,Silver,195575,SUV,Automatic,gurgaon,haryana,01-12-2015,2015,333799,Income issues,58
586288,MAHINDRA,SCORPIO CLASSIC,S11,DIESEL,Pearl White,49413,SUV,Automatic,new delhi,delhi,01-08-2022,2022,,Budget,31
586294,FORD,ECOSPORT,TITANIUM 1.5 TDCI,DIESEL,Milky White,43000,SUV,Manual,delhi,delhi,01-10-2013,2013,201799,Income issues,32
586303,HONDA,BR V,V PETROL,PETROL,Metallic,100000,SUV,Manual,panvel,maharashtra,01-01-2017,2017,,Budget,36
586307,HYUNDAI,I10(2010_2017),SPORTZ 1.2 AT KAPPA 2,PETROL,Red,52381,HATCHBACK,Manual,thane,maharashtra,01-07-2012,2012,181899,Budget,25
586312,TATA,TIAGO,XZA 1.2 RTN BS4,PETROL,Brown,20361,HATCHBACK ,Manual,ahmednagar,maharashtra,01-04-2019,2019,600000,Budget,48
586375,MAHINDRA,XUV500,W7,DIESEL,White,59785,SUV,Manual,pune,maharashtra,01-05-2019,2019,474999,Budget,39
586376,TOYOTA,FORTUNER,3.0 AT 4X2,DIESEL,Silver,96000,SUV,Manual,delhi,delhi,01-02-2013,2013,390000,Income issues,26
586433,MAHINDRA,SCORPIO,S6 PLUS,DIESEL,White,72605,SUV,Manual,mumbai,maharashtra,01-07-2017,2017,420099,Income issues,32
586450,TATA,TIAGO,REVOTRON XZ PLUS,PETROL,White,31287,HATCHBACK,Manual,delhi,delhi,01-11-2019,2019,329199,Budget,54
586509,MARUTI SUZUKI,SWIFT,VXI,PETROL,White,60642,HATCHBACK,Manual,chennai,tamil nadu,01-10-2014,2014,336999,Budget,38
586531,TATA,NEXON,XM S,PETROL,Green,14602,HATCHBACK,Manual,thane,maharashtra,01-12-2021,2021,256499,Income issues,46
586541,MARUTI SUZUKI,SWIFT,LXI,PETROL,Metalic Grey,26190,HATCHBACK,Manual,faridabad,haryana,01-12-2018,2018,692899,Budget,57
586552,MARUTI SUZUKI,CELERIO,VXI,PETROL,Silver,8084,HATCHBACK,Manual,hyderabad,telangana,01-09-2022,2022,320599,Budget,49
586561,MARUTI SUZUKI,SWIFT,LXI,PETROL,Pearl White,43722,HATCHBACK,Manual,mumbai,maharashtra,01-03-2021,2021,727299,Budget,33
586572,MAHINDRA,MARAZZO,M8 7 STR,DIESEL,Maroon,21624,MPV,Manual,thane,maharashtra,01-05-2019,2019,705499,Budget,54
586574,MAHINDRA,XUV500,W9 AT,DIESEL,White,32295,SUV,Manual,ahmedabad,gujarat,01-07-2018,2018,291699,Budget,47
586642,FORD,FIGO,ZXI DURATORQ 1.4,DIESEL,Grey,122790,HATCHBACK,Manual,new delhi,delhi,01-03-2013,2013,340699,Income issues,36
586670,MARUTI SUZUKI,SWIFT,VXI 1.2 BS IV,PETROL,White,30728,HATCHBACK,Manual,bengaluru,karnataka,01-01-2016,2016,563799,Budget,68
586674,RENAULT,KWID,1.0 RXL,PETROL,Red,30279,HATCHBACK,Automatic,delhi,delhi,01-01-2016,2016,197799,Budget,60
586689,BMW,X1(2010-2012),SDRIVE20D M SPORT,DIESEL,White,71653,SUV,Automatic,hyderabad,telangana,01-06-2011,2011,257299,Budget,55
586766,MARUTI SUZUKI,BALENO,DELTA 1.2,PETROL,Grey,30380,HATCHBACK,Automatic,delhi,delhi,01-12-2016,2016,771599,Budget,29
586780,RENAULT,KWID,1.0 RXT AMT O,PETROL,Silver,24191,HATCHBACK,Automatic,thane,maharashtra,01-10-2018,2018,240899,Budget,38
586784,TATA,ALTROZ,XZ PETROL,PETROL,Red,20153,HATCHBACK,Automatic,chennai,tamil nadu,01-01-2020,2020,227199,Income issues,70
586787,RENAULT,KWID,1.0 RXT,PETROL,Brown,19126,HATCHBACK,Automatic,hyderabad,telangana,01-08-2016,2016,916099,Budget,36
586789,MARUTI SUZUKI,RITZ,LXI BS IV,PETROL,White,60060,HATCHBACK,Automatic,thane,maharashtra,01-04-2012,2012,582199,Budget,18
586793,MARUTI SUZUKI,CIAZ,ALPHA 1.4 MT,PETROL,Maroon,26416,SEDAN,Automatic,palwal,haryana,01-08-2017,2017,265699,Budget,62
586810,MARUTI SUZUKI,ERTIGA(2015-2018),ZDI SHVS,DIESEL,Grey,23796,MPV,Automatic,chennai,tamil nadu,01-11-2015,2015,,Income issues,29
586811,TOYOTA,INNOVA CRYSTA,2.8 Z 7 STR,DIESEL,Grey,85002,MPV,Automatic,bengaluru,karnataka,01-09-2018,2018,,Budget,21
586831,TATA,TIAGO,XT CNG,CNG,Grey,4439,HATCHBACK,Automatic,delhi,delhi,01-02-2022,2022,,Budget,42
586834,HYUNDAI,EON,ERA PLUS,PETROL,Smoke Grey,56417,HATCHBACK,Automatic,ghaziabad,uttar pradesh,01-03-2016,2016,424499,Income issues,43
586856,RENAULT,KWID,1.0 RXT O,PETROL,Brown,28107,HATCHBACK,Automatic,delhi,delhi,01-11-2016,2016,442899,Budget,58
586874,TOYOTA,URBAN CRUISER HYRYDER,V NEO DRIVE,HYBRID,White,16532,SUV,Automatic,delhi,delhi,01-01-2023,2023,274299,Budget,27
586876,MARUTI SUZUKI,VITARA BREZZA,ZXI PLUS AT SHVS,PETROL,Grey,10252,SUV,Automatic,hyderabad,telangana,01-12-2020,2020,921799,Budget,57
586881,HYUNDAI,I20,SPORTZ 1.2 O,PETROL,A Blue,45704,HATCHBACK,Automatic,pune,maharashtra,01-10-2016,2016,295599,Income issues,40
586884,HYUNDAI,I20,MAGNA VTV BSIV,PETROL,White,52453,HATCHBACK,Automatic,ahmedabad,gujarat,01-12-2017,2017,618799,Budget,45
586886,MARUTI SUZUKI,CELERIO,ZXI MT,PETROL,Grey,53488,HATCHBACK,Automatic,delhi,delhi,01-12-2014,2014,386499,Income issues,47
586893,MARUTI SUZUKI,BALENO,ALPHA 1.2 AT,PETROL,Red,44294,HATCHBACK,Automatic,hyderabad,telangana,01-10-2017,2017,811699,Income issues,61
586908,TOYOTA,GLANZA,V,PETROL,Silver,39204,HATCHBACK,Automatic,bangalore k r puram,karnataka,01-11-2019,2019,1651146,Income issues,60
586920,TOYOTA,INNOVA CRYSTA,2.4 G 7 STR,DIESEL,Bluish Silver Met.,37180,MPV,Automatic,mumbai east,maharashtra,01-11-2017,2017,169299,Income issues,69
586923,HONDA,AMAZE,1.2VXMTIVTEC,PETROL,Grey,45529,SEDAN,Automatic,gurgaon,haryana,01-03-2019,2019,858799,Budget,58
586925,MAHINDRA,KUV100(2016_2017),K6PLUS D 6 STR,DIESEL,C Silver,38759,SUV ,Automatic,mumbai west,maharashtra,01-04-2016,2016,285599,Budget,34
586929,FORD,ECOSPORT,TITANIUM 1.5 TI VCT,PETROL,Grey,48143,SUV,Automatic,bengaluru,karnataka,01-11-2016,2016,408899,Income issues,20
586944,MARUTI SUZUKI,S PRESSO,VXI(O),PETROL,White,42260,HATCHBACK,Automatic,new delhi,delhi,01-06-2022,2022,310299,Income issues,56
586950,FORD,ECOSPORT(2021-2022),TITANIUM + MT SPORTS DIESEL,DIESEL,Black,45400,SUV,Automatic,bangalore k r puram,karnataka,01-04-2021,2021,455899,Budget,64
586952,MG,HECTOR(2021-2023),SHARP 2.0 DIESEL,DIESEL,White,11066,SUV,Automatic,mumbai,maharashtra,01-06-2022,2022,1139985,Income issues,56
586965,MARUTI SUZUKI,BALENO,ZETA,PETROL,Pearl White,38966,HATCHBACK,Automatic,mumbai,maharashtra,01-02-2021,2021,411599,Budget,27
586977,TATA,NEXON,XM,PETROL,White,53647,HATCHBACK,Automatic,hyderabad,telangana,01-09-2018,2018,275299,Budget,35
587052,RENAULT,KWID,1.0 RXT,PETROL,Red,70976,HATCHBACK,Automatic,bengaluru,karnataka,01-03-2017,2017,562399,Budget,24
587066,HYUNDAI,ELITE I20,MAGNA EXECUTIVE 1.2,PETROL,Grey,63412,HATCHBACK,Automatic,navimumbai,maharashtra,01-08-2017,2017,180899,Budget,26
587087,RENAULT,KWID,CLIMBER 1.0,PETROL,Blue,65823,HATCHBACK,Automatic,noida,uttar pradesh,01-11-2018,2018,216199,Income issues,32
587111,MAHINDRA,XUV500,W11 AT,DIESEL,Pearl White,144000,SUV,Automatic,bengaluru,karnataka,01-06-2018,2018,,Budget,54
587134,MERCEDES BENZ,C CLASS,C 200 CGI ELEGANCE,PETROL,Beige,64000,SEDAN,Automatic,pune,maharashtra,01-03-2011,2011,453799,Budget,62
587140,HYUNDAI,ELITE I20,ASTA 1.2 AT,PETROL,White,28215,HATCHBACK,Automatic,bangalore k r puram,karnataka,01-11-2018,2018,256399,Budget,50
587168,MARUTI SUZUKI,S PRESSO,VXI PLUS,PETROL,Blue,12673,HATCHBACK,Automatic,mumbai,maharashtra,01-10-2020,2020,1734168,Income issues,70
587170,HYUNDAI,ELITE I20,ASTA 1.2,PETROL,Silver,39000,HATCHBACK,Automatic,chennai,tamil nadu,01-08-2015,2015,302099,Income issues,48
587176,HYUNDAI,GRAND I10,1.2 KAPPA SPORTZ,PETROL,Wine Red,54259,HATCHBACK,Manual,bangalore central,karnataka,01-04-2016,2016,934599,Income issues,20
587196,RENAULT,KWID,1.0 RXT O,PETROL,Red,21534,HATCHBACK,Manual,hyderabad,telangana,01-04-2019,2019,547899,Budget,46
587197,HONDA,CITY,1.5 V MT,PETROL,Red,83952,SEDAN,Manual,bangalore south,karnataka,01-03-2012,2012,492099,Budget,51
587263,JEEP,COMPASS,LIMITED 1.4 PETROL AT,PETROL,Black,54871,SUV,Manual,delhi,delhi,01-05-2018,2018,300000,Budget,53
587269,HONDA,JAZZ,1.2 VX I VTEC,PETROL,Brown,67650,HATCHBACK,Manual,delhi,delhi,01-09-2015,2015,640299,Budget,44
587270,HYUNDAI,GRAND I10(2013-2017),ASTA AT 1.2 KAPPA VTVT O,PETROL,Grey,46767,HATCHBACK,Manual,mumbai,maharashtra,01-06-2016,2016,521099,Income issues,29
587290,MARUTI SUZUKI,EECO,5 STR WITH AC PLUSHTR,PETROL,Blue,55231,VAN,Manual,bengaluru,karnataka,01-09-2017,2017,674199,Income issues,64
587311,SKODA,RAPID(2011-2014),1.6 MPI ACTIVE,PETROL,White,45028,SEDAN,Manual,delhi,delhi,01-01-2012,2012,285299,Budget,51
587317,HONDA,AMAZE,1.2 SMT I VTEC,PETROL,Silver,47176,SEDAN,Manual,gurgaon,haryana,01-10-2013,2013,200799,Income issues,50
587320,HYUNDAI,VENUE,SX PLUS 1.0 TURBO DCT,PETROL,Silver,49384,SUV,Manual,ahmedabad,gujarat,01-01-2020,2020,422299,Budget,43
587323,VOLKSWAGEN,AMEO,HIGHLINE DIESEL,DIESEL,Dark Grey,70336,SEDAN,Manual,bangalore south,karnataka,01-10-2016,2016,347099,Budget,61
587334,MARUTI SUZUKI,SWIFT,VXI 1.2 BS IV,PETROL,Grey,71516,HATCHBACK,Manual,hyderabad,telangana,01-10-2015,2015,797399,Income issues,55
587391,HONDA,CITY,SV MT PETROL,PETROL,Red,19775,SEDAN,Manual,electronic city,karnataka,01-11-2014,2014,370299,Budget,56
587406,KIA,CARENS,LUXURY PLUS 1.5 DIESEL AT 7 STR,DIESEL,Dark Blue,43253,MPV,Manual,bengaluru,karnataka,01-04-2022,2022,461299,Budget,33
587483,HYUNDAI,CRETA,1.6 VTVT SX PLUS,PETROL,White,67703,COMPACTSUV,Manual,pune,maharashtra,01-03-2016,2016,367399,Income issues,43
587500,HYUNDAI,GRAND I10,1.2 KAPPA MAGNA,PETROL,Red,68660,HATCHBACK,Manual,new delhi,delhi,01-11-2017,2017,491399,Income issues,21
587512,HYUNDAI,GRAND I10,ASTA 1.2 KAPPA VTVT,PETROL,Red,32410,HATCHBACK,Manual,bengaluru,karnataka,01-02-2019,2019,410099,Budget,58
587529,HONDA,CITY,1.5 S MT,PETROL,A Silver,84840,SEDAN,Manual,delhi,delhi,01-04-2013,2013,850000,Income issues,41
587732,MARUTI SUZUKI,S-CROSS(2017-2020),DELTA 1.3,DIESEL,Silver,67852,SUV,Manual,chennai,tamil nadu,01-09-2019,2019,,Budget,39
